root,arm,benchmark,model,n_seeds,seed_min,seed_max,seeds,n_rows,dup_rows,n_files,n_hf,n_lf,max_budget_last,mtime_min,mtime_max,extra,cols
ext_chem_20260909/results_ext100,gp_ei,Matbench-Gap,DKL,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,50,1000,99.99999999999822,2026-09-11 02:13,2026-09-11 14:26,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_ext100,gp_ei,Matbench-Gap,MFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,50,1000,99.99999999999822,2026-09-10 06:25,2026-09-11 11:53,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_ext100,gp_ei,Matbench-Gap,NARGP,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,20,50,1000,99.99999999999822,2026-09-10 04:05,2026-09-10 06:43,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_ext100,gp_ei,Matbench-Gap,SparseMFGP,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,50,1000,99.99999999999822,2026-09-10 05:35,2026-09-11 13:15,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,Adapter,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:46,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,Curriculum,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:35,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,DNGOGradient,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:37,2026-09-13 18:58,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,DNGOJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:48,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,DomainAdaptationMMD,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,Progressive,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:32,2026-09-13 18:46,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,Sequential,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,SoftParameterSharing,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:32,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-CHGNet,TwoStageJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:48,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,Adapter,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:42,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,Curriculum,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:38,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,DNGOGradient,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:43,2026-09-13 18:56,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,DNGOJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:38,2026-09-13 18:55,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,DomainAdaptationMMD,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:39,2026-09-13 18:55,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,Progressive,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:38,2026-09-13 18:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,Sequential,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:35,2026-09-13 18:46,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,SoftParameterSharing,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:42,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-MatterSim,TwoStageJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:39,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,Adapter,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:39,2026-09-13 18:52,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,Curriculum,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:45,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,DNGOGradient,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:45,2026-09-13 18:57,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,DNGOJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:47,2026-09-13 18:56,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,DomainAdaptationMMD,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:40,2026-09-13 18:56,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,Progressive,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:42,2026-09-13 18:48,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,Sequential,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:43,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,SoftParameterSharing,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:41,2026-09-13 18:49,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,Elastic-SevenNet,TwoStageJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:45,2026-09-13 18:48,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,Adapter,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:32,2026-09-13 18:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,Curriculum,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:34,2026-09-13 18:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,DNGOGradient,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:34,2026-09-13 18:55,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,DNGOJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:35,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,DomainAdaptationMMD,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:34,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,Progressive,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:30,2026-09-13 18:51,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,Sequential,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:33,2026-09-13 18:52,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,SoftParameterSharing,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:34,2026-09-13 18:54,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,blr_replace__hf_argmin,ExptGap-PBE,TwoStageJoint,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,30,600,59.99999999999936,2026-09-13 17:32,2026-09-13 18:53,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""0""]}",act auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean warm
ext_chem_20260909/results_confirm_ext,gp_ei,Elastic-CHGNet,DKL,40,42,81,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81",40,0,40,"15,18,21,30","319,354,401,600",59.99999999999936,2026-09-13 19:18,2026-09-13 21:09,"{""gp_acq"": [""ei""]}",auc benchmark budget_used ece_lf_final ece_lf_mean elapsed final_regret fit_failed_at gp_acq model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 resumed_from seed sharp_lf_final sharp_lf_mean
